Country	City	State	Bam	lat	long	loc		""""	","
US	Brent	Alabama	"""Brent, Alabama"","	32.9357	-87.2114	"32.9357, -87.2114"			
US	Brierfield	Alabama	"""Brierfield, Alabama"","	33.0427	-86.9517	"33.0427, -86.9517"			
US	Centreville	Alabama	"""Centreville, Alabama"","	32.9503	-87.1192	"32.9503, -87.1192"			
US	Green Pond	Alabama	"""Green Pond, Alabama"","	33.2027	-87.118	"33.2027, -87.118"			
US	West Blocton	Alabama	"""West Blocton, Alabama"","	33.1424	-87.1369	"33.1424, -87.1369"			
US	Woodstock	Alabama	"""Woodstock, Alabama"","	33.1698	-87.1635	"33.1698, -87.1635"			
US	Randolph	Alabama	"""Randolph, Alabama"","	32.8888	-86.907	"32.8888, -86.907"			
US	Lawley	Alabama	"""Lawley, Alabama"","	32.8646	-86.9567	"32.8646, -86.9567"			
US	Allgood	Alabama	"""Allgood, Alabama"","	33.9222	-86.4493	"33.9222, -86.4493"			
US	Blountsville	Alabama	"""Blountsville, Alabama"","	34.0929	-86.5686	"34.0929, -86.5686"			
US	Cleveland	Alabama	"""Cleveland, Alabama"","	33.9778	-86.5598	"33.9778, -86.5598"			
US	Hayden	Alabama	"""Hayden, Alabama"","	33.9534	-86.7455	"33.9534, -86.7455"			
US	Locust Fork	Alabama	"""Locust Fork, Alabama"","	33.905	-86.6261	"33.905, -86.6261"			
US	Oneonta	Alabama	"""Oneonta, Alabama"","	33.9259	-86.4741	"33.9259, -86.4741"			
US	Remlap	Alabama	"""Remlap, Alabama"","	33.8462	-86.6417	"33.8462, -86.6417"			
US	Fitzpatrick	Alabama	"""Fitzpatrick, Alabama"","	32.1516	-85.8883	"32.1516, -85.8883"			
US	Midway	Alabama	"""Midway, Alabama"","	32.0955	-85.5315	"32.0955, -85.5315"			
US	Perote	Alabama	"""Perote, Alabama"","	32.0928	-85.7046	"32.0928, -85.7046"			
US	Union Springs	Alabama	"""Union Springs, Alabama"","	32.1663	-85.6787	"32.1663, -85.6787"			
US	Chapman	Alabama	"""Chapman, Alabama"","	31.6427	-86.7343	"31.6427, -86.7343"			
US	Forest Home	Alabama	"""Forest Home, Alabama"","	31.8501	-86.8372	"31.8501, -86.8372"			
US	Georgiana	Alabama	"""Georgiana, Alabama"","	31.6287	-86.734	"31.6287, -86.734"			
US	Greenville	Alabama	"""Greenville, Alabama"","	31.81	-86.6229	"31.81, -86.6229"			
US	Mc Kenzie	Alabama	"""Mc Kenzie, Alabama"","	31.545	-86.7356	"31.545, -86.7356"			
US	Anniston	Alabama	"""Anniston, Alabama"","	33.6539	-85.8382	"33.6539, -85.8382"			
US	Oxford	Alabama	"""Oxford, Alabama"","	33.5815	-85.8328	"33.5815, -85.8328"			
US	Alexandria	Alabama	"""Alexandria, Alabama"","	33.7808	-85.8924	"33.7808, -85.8924"			
US	Bynum	Alabama	"""Bynum, Alabama"","	33.7622	-85.8378	"33.7622, -85.8378"			
US	Choccolocco	Alabama	"""Choccolocco, Alabama"","	33.6573	-85.6991	"33.6573, -85.6991"			
US	De Armanville	Alabama	"""De Armanville, Alabama"","	33.7622	-85.8378	"33.7622, -85.8378"			
US	Eastaboga	Alabama	"""Eastaboga, Alabama"","	33.6031	-85.9608	"33.6031, -85.9608"			
US	Jacksonville	Alabama	"""Jacksonville, Alabama"","	33.831	-85.7752	"33.831, -85.7752"			
US	Ohatchee	Alabama	"""Ohatchee, Alabama"","	33.7788	-86.0254	"33.7788, -86.0254"			
US	Piedmont	Alabama	"""Piedmont, Alabama"","	33.8389	-85.646	"33.8389, -85.646"			
US	Weaver	Alabama	"""Weaver, Alabama"","	33.7563	-85.8107	"33.7563, -85.8107"			
US	Wellington	Alabama	"""Wellington, Alabama"","	33.8638	-85.9153	"33.8638, -85.9153"			
US	Cusseta	Alabama	"""Cusseta, Alabama"","	32.7831	-85.2756	"32.7831, -85.2756"			
US	Valley	Alabama	"""Valley, Alabama"","	32.8113	-85.1749	"32.8113, -85.1749"			
US	Five Points	Alabama	"""Five Points, Alabama"","	33.0424	-85.3243	"33.0424, -85.3243"			
US	Lafayette	Alabama	"""Lafayette, Alabama"","	32.9252	-85.4426	"32.9252, -85.4426"			
US	Lanett	Alabama	"""Lanett, Alabama"","	32.8616	-85.2161	"32.8616, -85.2161"			
US	Cedar Bluff	Alabama	"""Cedar Bluff, Alabama"","	34.2417	-85.6026	"34.2417, -85.6026"			
US	Centre	Alabama	"""Centre, Alabama"","	34.1116	-85.6092	"34.1116, -85.6092"			
US	Gaylesville	Alabama	"""Gaylesville, Alabama"","	34.3573	-85.5589	"34.3573, -85.5589"			
US	Leesburg	Alabama	"""Leesburg, Alabama"","	34.1911	-85.7705	"34.1911, -85.7705"			
US	Spring Garden	Alabama	"""Spring Garden, Alabama"","	33.9778	-85.5521	"33.9778, -85.5521"			
US	Clanton	Alabama	"""Clanton, Alabama"","	32.8355	-86.6425	"32.8355, -86.6425"			
US	Jemison	Alabama	"""Jemison, Alabama"","	32.9805	-86.7181	"32.9805, -86.7181"			
US	Thorsby	Alabama	"""Thorsby, Alabama"","	32.8932	-86.7564	"32.8932, -86.7564"			
US	Verbena	Alabama	"""Verbena, Alabama"","	32.7596	-86.5438	"32.7596, -86.5438"			
US	Maplesville	Alabama	"""Maplesville, Alabama"","	32.8045	-86.8717	"32.8045, -86.8717"			
US	Stanton	Alabama	"""Stanton, Alabama"","	32.7332	-86.8963	"32.7332, -86.8963"			
US	Butler	Alabama	"""Butler, Alabama"","	32.1413	-88.131	"32.1413, -88.131"			
US	Cromwell	Alabama	"""Cromwell, Alabama"","	32.0042	-88.2007	"32.0042, -88.2007"			
US	Gilbertown	Alabama	"""Gilbertown, Alabama"","	31.8666	-88.3265	"31.8666, -88.3265"			
US	Jachin	Alabama	"""Jachin, Alabama"","	32.0042	-88.2007	"32.0042, -88.2007"			
US	Lavaca	Alabama	"""Lavaca, Alabama"","	32.1401	-88.0799	"32.1401, -88.0799"			
US	Lisman	Alabama	"""Lisman, Alabama"","	32.2177	-88.3234	"32.2177, -88.3234"			
US	Melvin	Alabama	"""Melvin, Alabama"","	32.0042	-88.2007	"32.0042, -88.2007"			
US	Needham	Alabama	"""Needham, Alabama"","	32.0042	-88.2007	"32.0042, -88.2007"			
US	Pennington	Alabama	"""Pennington, Alabama"","	32.2094	-88.049	"32.2094, -88.049"			
US	Silas	Alabama	"""Silas, Alabama"","	31.7668	-88.3091	"31.7668, -88.3091"			
US	Toxey	Alabama	"""Toxey, Alabama"","	31.9155	-88.151	"31.9155, -88.151"			
US	Ward	Alabama	"""Ward, Alabama"","	32.3038	-88.1476	"32.3038, -88.1476"			
US	Dickinson	Alabama	"""Dickinson, Alabama"","	31.7172	-87.6569	"31.7172, -87.6569"			
US	Fulton	Alabama	"""Fulton, Alabama"","	31.7925	-87.72	"31.7925, -87.72"			
US	Grove Hill	Alabama	"""Grove Hill, Alabama"","	31.6755	-87.7636	"31.6755, -87.7636"			
US	Whatley	Alabama	"""Whatley, Alabama"","	31.6395	-87.6565	"31.6395, -87.6565"			
US	Alma	Alabama	"""Alma, Alabama"","	31.4825	-87.8801	"31.4825, -87.8801"			
US	Carlton	Alabama	"""Carlton, Alabama"","	31.3224	-87.8378	"31.3224, -87.8378"			
US	Coffeeville	Alabama	"""Coffeeville, Alabama"","	31.7843	-88.0715	"31.7843, -88.0715"			
US	Gainestown	Alabama	"""Gainestown, Alabama"","	31.4258	-87.6822	"31.4258, -87.6822"			
US	Jackson	Alabama	"""Jackson, Alabama"","	31.5131	-87.8672	"31.5131, -87.8672"			
US	Salitpa	Alabama	"""Salitpa, Alabama"","	31.5884	-87.8409	"31.5884, -87.8409"			
US	Walker Springs	Alabama	"""Walker Springs, Alabama"","	31.5884	-87.8409	"31.5884, -87.8409"			
US	Campbell	Alabama	"""Campbell, Alabama"","	31.9213	-88.008	"31.9213, -88.008"			
US	Morvin	Alabama	"""Morvin, Alabama"","	31.9402	-88.0034	"31.9402, -88.0034"			
US	Thomasville	Alabama	"""Thomasville, Alabama"","	31.9067	-87.7598	"31.9067, -87.7598"			
US	Hollins	Alabama	"""Hollins, Alabama"","	33.1162	-86.1386	"33.1162, -86.1386"			
US	Ashland	Alabama	"""Ashland, Alabama"","	33.2474	-85.829	"33.2474, -85.829"			
US	Cragford	Alabama	"""Cragford, Alabama"","	33.2171	-85.7108	"33.2171, -85.7108"			
US	Delta	Alabama	"""Delta, Alabama"","	33.4573	-85.6793	"33.4573, -85.6793"			
US	Lineville	Alabama	"""Lineville, Alabama"","	33.3286	-85.7346	"33.3286, -85.7346"			
US	Millerville	Alabama	"""Millerville, Alabama"","	33.1808	-85.9418	"33.1808, -85.9418"			
US	Edwardsville	Alabama	"""Edwardsville, Alabama"","	33.7066	-85.5099	"33.7066, -85.5099"			
US	Fruithurst	Alabama	"""Fruithurst, Alabama"","	33.7717	-85.4381	"33.7717, -85.4381"			
US	Heflin	Alabama	"""Heflin, Alabama"","	33.6115	-85.5885	"33.6115, -85.5885"			
US	Muscadine	Alabama	"""Muscadine, Alabama"","	33.7529	-85.3789	"33.7529, -85.3789"			
US	Ranburne	Alabama	"""Ranburne, Alabama"","	33.5616	-85.3786	"33.5616, -85.3786"			
US	Elba	Alabama	"""Elba, Alabama"","	31.4137	-86.0777	"31.4137, -86.0777"			
US	Enterprise	Alabama	"""Enterprise, Alabama"","	31.3408	-85.8421	"31.3408, -85.8421"			
US	Jack	Alabama	"""Jack, Alabama"","	31.5652	-85.971	"31.5652, -85.971"			
US	New Brockton	Alabama	"""New Brockton, Alabama"","	31.369	-85.9404	"31.369, -85.9404"			
US	Kinston	Alabama	"""Kinston, Alabama"","	31.1926	-86.1514	"31.1926, -86.1514"			
US	Cherokee	Alabama	"""Cherokee, Alabama"","	34.7442	-87.9724	"34.7442, -87.9724"			
US	Leighton	Alabama	"""Leighton, Alabama"","	34.711	-87.5221	"34.711, -87.5221"			
US	Sheffield	Alabama	"""Sheffield, Alabama"","	34.7578	-87.6971	"34.7578, -87.6971"			
US	Muscle Shoals	Alabama	"""Muscle Shoals, Alabama"","	34.7561	-87.6304	"34.7561, -87.6304"			
US	Tuscumbia	Alabama	"""Tuscumbia, Alabama"","	34.6874	-87.6833	"34.6874, -87.6833"			
US	Evergreen	Alabama	"""Evergreen, Alabama"","	31.458	-86.9258	"31.458, -86.9258"			
US	Brooklyn	Alabama	"""Brooklyn, Alabama"","	31.4669	-87.0447	"31.4669, -87.0447"			
US	Castleberry	Alabama	"""Castleberry, Alabama"","	31.3709	-86.9981	"31.3709, -86.9981"			
US	Lenox	Alabama	"""Lenox, Alabama"","	31.4669	-87.0447	"31.4669, -87.0447"			
US	Range	Alabama	"""Range, Alabama"","	31.3058	-87.2137	"31.3058, -87.2137"			
US	Repton	Alabama	"""Repton, Alabama"","	31.4256	-87.172	"31.4256, -87.172"			
US	Goodwater	Alabama	"""Goodwater, Alabama"","	33.0746	-86.0781	"33.0746, -86.0781"			
US	Kellyton	Alabama	"""Kellyton, Alabama"","	32.9791	-86.0484	"32.9791, -86.0484"			
US	Rockford	Alabama	"""Rockford, Alabama"","	32.878	-86.24	"32.878, -86.24"			
US	Weogufka	Alabama	"""Weogufka, Alabama"","	33.0238	-86.3042	"33.0238, -86.3042"			
US	Equality	Alabama	"""Equality, Alabama"","	32.8139	-86.1051	"32.8139, -86.1051"			
US	Gantt	Alabama	"""Gantt, Alabama"","	31.2609	-86.4448	"31.2609, -86.4448"			
US	Andalusia	Alabama	"""Andalusia, Alabama"","	31.2971	-86.4905	"31.2971, -86.4905"			
US	Florala	Alabama	"""Florala, Alabama"","	31.0172	-86.3385	"31.0172, -86.3385"			
US	Lockhart	Alabama	"""Lockhart, Alabama"","	31.2609	-86.4448	"31.2609, -86.4448"			
US	Opp	Alabama	"""Opp, Alabama"","	31.2799	-86.2571	"31.2799, -86.2571"			
US	Red Level	Alabama	"""Red Level, Alabama"","	31.4399	-86.6121	"31.4399, -86.6121"			
US	River Falls	Alabama	"""River Falls, Alabama"","	31.2609	-86.4448	"31.2609, -86.4448"			
US	Wing	Alabama	"""Wing, Alabama"","	31.0223	-86.6293	"31.0223, -86.6293"			
US	Brantley	Alabama	"""Brantley, Alabama"","	31.571	-86.2743	"31.571, -86.2743"			
US	Dozier	Alabama	"""Dozier, Alabama"","	31.5066	-86.3663	"31.5066, -86.3663"			
US	Glenwood	Alabama	"""Glenwood, Alabama"","	31.6641	-86.171	"31.6641, -86.171"			
US	Highland Home	Alabama	"""Highland Home, Alabama"","	31.9283	-86.2971	"31.9283, -86.2971"			
US	Honoraville	Alabama	"""Honoraville, Alabama"","	31.8784	-86.3981	"31.8784, -86.3981"			
US	Luverne	Alabama	"""Luverne, Alabama"","	31.7074	-86.2566	"31.7074, -86.2566"			
US	Petrey	Alabama	"""Petrey, Alabama"","	31.7459	-86.3239	"31.7459, -86.3239"			
US	Rutledge	Alabama	"""Rutledge, Alabama"","	31.7062	-86.3715	"31.7062, -86.3715"			
US	Baileyton	Alabama	"""Baileyton, Alabama"","	34.2683	-86.6213	"34.2683, -86.6213"			
US	Bremen	Alabama	"""Bremen, Alabama"","	33.9737	-87.0043	"33.9737, -87.0043"			
US	Crane Hill	Alabama	"""Crane Hill, Alabama"","	34.0821	-87.0484	"34.0821, -87.0484"			
US	Cullman	Alabama	"""Cullman, Alabama"","	34.1761	-86.8298	"34.1761, -86.8298"			
US	Garden City	Alabama	"""Garden City, Alabama"","	34.0058	-86.75	"34.0058, -86.75"			
US	Hanceville	Alabama	"""Hanceville, Alabama"","	34.0516	-86.7848	"34.0516, -86.7848"			
US	Holly Pond	Alabama	"""Holly Pond, Alabama"","	34.1901	-86.6174	"34.1901, -86.6174"			
US	Joppa	Alabama	"""Joppa, Alabama"","	34.2837	-86.5519	"34.2837, -86.5519"			
US	Logan	Alabama	"""Logan, Alabama"","	34.1377	-87.0266	"34.1377, -87.0266"			
US	Vinemont	Alabama	"""Vinemont, Alabama"","	34.2621	-86.9125	"34.2621, -86.9125"			
US	Ariton	Alabama	"""Ariton, Alabama"","	31.583	-85.7077	"31.583, -85.7077"			
US	Clopton	Alabama	"""Clopton, Alabama"","	31.6446	-85.3911	"31.6446, -85.3911"			
US	Daleville	Alabama	"""Daleville, Alabama"","	31.2811	-85.7305	"31.2811, -85.7305"			
US	Midland City	Alabama	"""Midland City, Alabama"","	31.3672	-85.513	"31.3672, -85.513"			
US	Newton	Alabama	"""Newton, Alabama"","	31.3311	-85.5992	"31.3311, -85.5992"			
US	Ozark	Alabama	"""Ozark, Alabama"","	31.4391	-85.6436	"31.4391, -85.6436"			
US	Fort Rucker	Alabama	"""Fort Rucker, Alabama"","	31.348	-85.7214	"31.348, -85.7214"			
US	Pinckard	Alabama	"""Pinckard, Alabama"","	31.3074	-85.5263	"31.3074, -85.5263"			
US	Skipperville	Alabama	"""Skipperville, Alabama"","	31.5748	-85.537	"31.5748, -85.537"			
US	Selma	Alabama	"""Selma, Alabama"","	32.4197	-87.0245	"32.4197, -87.0245"			
US	Plantersville	Alabama	"""Plantersville, Alabama"","	32.6176	-86.9475	"32.6176, -86.9475"			
US	Marion Junction	Alabama	"""Marion Junction, Alabama"","	32.4266	-87.2702	"32.4266, -87.2702"			
US	Minter	Alabama	"""Minter, Alabama"","	32.1899	-87.0633	"32.1899, -87.0633"			
US	Orrville	Alabama	"""Orrville, Alabama"","	32.2949	-87.2214	"32.2949, -87.2214"			
US	Prairie	Alabama	"""Prairie, Alabama"","	32.0848	-87.4487	"32.0848, -87.4487"			
US	Safford	Alabama	"""Safford, Alabama"","	32.3002	-87.3693	"32.3002, -87.3693"			
US	Sardis	Alabama	"""Sardis, Alabama"","	32.2844	-86.992	"32.2844, -86.992"			
US	Tyler	Alabama	"""Tyler, Alabama"","	32.3239	-86.8646	"32.3239, -86.8646"			
US	Collinsville	Alabama	"""Collinsville, Alabama"","	34.268	-85.862	"34.268, -85.862"			
US	Crossville	Alabama	"""Crossville, Alabama"","	34.2588	-86.0306	"34.2588, -86.0306"			
US	Dawson	Alabama	"""Dawson, Alabama"","	34.3568	-85.9292	"34.3568, -85.9292"			
US	Fort Payne	Alabama	"""Fort Payne, Alabama"","	34.4368	-85.7124	"34.4368, -85.7124"			
US	Fyffe	Alabama	"""Fyffe, Alabama"","	34.4373	-85.9288	"34.4373, -85.9288"			
US	Geraldine	Alabama	"""Geraldine, Alabama"","	34.3592	-86.024	"34.3592, -86.024"			
US	Groveoak	Alabama	"""Groveoak, Alabama"","	34.4359	-86.04	"34.4359, -86.04"			
US	Henagar	Alabama	"""Henagar, Alabama"","	34.6186	-85.7274	"34.6186, -85.7274"			
US	Ider	Alabama	"""Ider, Alabama"","	34.7351	-85.6416	"34.7351, -85.6416"			
US	Mentone	Alabama	"""Mentone, Alabama"","	34.5872	-85.5777	"34.5872, -85.5777"			
US	Rainsville	Alabama	"""Rainsville, Alabama"","	34.4989	-85.8446	"34.4989, -85.8446"			
US	Sylvania	Alabama	"""Sylvania, Alabama"","	34.559	-85.7921	"34.559, -85.7921"			
US	Valley Head	Alabama	"""Valley Head, Alabama"","	34.5697	-85.6272	"34.5697, -85.6272"			
US	Coosada	Alabama	"""Coosada, Alabama"","	32.5056	-86.3322	"32.5056, -86.3322"			
US	Deatsville	Alabama	"""Deatsville, Alabama"","	32.6134	-86.3382	"32.6134, -86.3382"			
US	Eclectic	Alabama	"""Eclectic, Alabama"","	32.6542	-86.0316	"32.6542, -86.0316"			
US	Elmore	Alabama	"""Elmore, Alabama"","	32.5454	-86.3161	"32.5454, -86.3161"			
US	Kent	Alabama	"""Kent, Alabama"","	32.5876	-86.133	"32.5876, -86.133"			
US	Millbrook	Alabama	"""Millbrook, Alabama"","	32.4995	-86.3641	"32.4995, -86.3641"			
US	Tallassee	Alabama	"""Tallassee, Alabama"","	32.551	-85.8978	"32.551, -85.8978"			
US	Titus	Alabama	"""Titus, Alabama"","	32.69	-86.2393	"32.69, -86.2393"			
US	Wetumpka	Alabama	"""Wetumpka, Alabama"","	32.5927	-86.2153	"32.5927, -86.2153"			
US	Brewton	Alabama	"""Brewton, Alabama"","	31.1294	-87.0961	"31.1294, -87.0961"			
US	Flomaton	Alabama	"""Flomaton, Alabama"","	31.0402	-87.2664	"31.0402, -87.2664"			
US	Atmore	Alabama	"""Atmore, Alabama"","	31.0572	-87.4873	"31.0572, -87.4873"			
US	Huxford	Alabama	"""Huxford, Alabama"","	31.2161	-87.4615	"31.2161, -87.4615"			
US	Gadsden	Alabama	"""Gadsden, Alabama"","	34.048	-85.9246	"34.048, -85.9246"			
US	Rainbow City	Alabama	"""Rainbow City, Alabama"","	33.9318	-86.0898	"33.9318, -86.0898"			
US	Altoona	Alabama	"""Altoona, Alabama"","	34.071	-86.2096	"34.071, -86.2096"			
US	Attalla	Alabama	"""Attalla, Alabama"","	34.0296	-86.0967	"34.0296, -86.0967"			
US	Gallant	Alabama	"""Gallant, Alabama"","	33.9976	-86.2346	"33.9976, -86.2346"			
US	Walnut Grove	Alabama	"""Walnut Grove, Alabama"","	34.0566	-86.2754	"34.0566, -86.2754"			
US	Bankston	Alabama	"""Bankston, Alabama"","	33.7008	-87.6896	"33.7008, -87.6896"			
US	Belk	Alabama	"""Belk, Alabama"","	33.6452	-87.9239	"33.6452, -87.9239"			
US	Berry	Alabama	"""Berry, Alabama"","	33.6945	-87.6226	"33.6945, -87.6226"			
US	Fayette	Alabama	"""Fayette, Alabama"","	33.6974	-87.8346	"33.6974, -87.8346"			
US	Glen Allen	Alabama	"""Glen Allen, Alabama"","	33.8896	-87.6964	"33.8896, -87.6964"			
US	Hodges	Alabama	"""Hodges, Alabama"","	34.3417	-87.959	"34.3417, -87.959"			
US	Phil Campbell	Alabama	"""Phil Campbell, Alabama"","	34.347	-87.7154	"34.347, -87.7154"			
US	Red Bay	Alabama	"""Red Bay, Alabama"","	34.4513	-88.1129	"34.4513, -88.1129"			
US	Spruce Pine	Alabama	"""Spruce Pine, Alabama"","	34.4246	-87.8145	"34.4246, -87.8145"			
US	Vina	Alabama	"""Vina, Alabama"","	34.3712	-88.0774	"34.3712, -88.0774"			
US	Russellville	Alabama	"""Russellville, Alabama"","	34.5066	-87.7257	"34.5066, -87.7257"			
US	Montgomery	Alabama	"""Montgomery, Alabama"","	32.3544	-86.2843	"32.3544, -86.2843"			
US	Bellwood	Alabama	"""Bellwood, Alabama"","	31.1501	-85.8137	"31.1501, -85.8137"			
US	Black	Alabama	"""Black, Alabama"","	31.0132	-85.7456	"31.0132, -85.7456"			
US	Chancellor	Alabama	"""Chancellor, Alabama"","	31.1767	-85.8135	"31.1767, -85.8135"			
US	Coffee Springs	Alabama	"""Coffee Springs, Alabama"","	31.1388	-85.9182	"31.1388, -85.9182"			
US	Geneva	Alabama	"""Geneva, Alabama"","	31.0414	-85.8847	"31.0414, -85.8847"			
US	Hartford	Alabama	"""Hartford, Alabama"","	31.086	-85.7192	"31.086, -85.7192"			
US	Malvern	Alabama	"""Malvern, Alabama"","	31.1212	-85.5592	"31.1212, -85.5592"			
US	Slocomb	Alabama	"""Slocomb, Alabama"","	31.0956	-85.583	"31.0956, -85.583"			
US	Samson	Alabama	"""Samson, Alabama"","	31.1049	-86.0674	"31.1049, -86.0674"			
US	Boligee	Alabama	"""Boligee, Alabama"","	32.7746	-88.0267	"32.7746, -88.0267"			
US	Clinton	Alabama	"""Clinton, Alabama"","	32.8357	-87.9569	"32.8357, -87.9569"			
US	Eutaw	Alabama	"""Eutaw, Alabama"","	32.8889	-87.9303	"32.8889, -87.9303"			
US	Knoxville	Alabama	"""Knoxville, Alabama"","	32.9824	-87.7919	"32.9824, -87.7919"			
US	West Greene	Alabama	"""West Greene, Alabama"","	32.8357	-87.9569	"32.8357, -87.9569"			
US	Forkland	Alabama	"""Forkland, Alabama"","	32.6108	-87.8441	"32.6108, -87.8441"			
US	Akron	Alabama	"""Akron, Alabama"","	32.8553	-87.7219	"32.8553, -87.7219"			
US	Moundville	Alabama	"""Moundville, Alabama"","	32.9108	-87.5935	"32.9108, -87.5935"			
US	Gallion	Alabama	"""Gallion, Alabama"","	32.5298	-87.6985	"32.5298, -87.6985"			
US	Greensboro	Alabama	"""Greensboro, Alabama"","	32.7167	-87.5905	"32.7167, -87.5905"			
US	Newbern	Alabama	"""Newbern, Alabama"","	32.5515	-87.5615	"32.5515, -87.5615"			
US	Sawyerville	Alabama	"""Sawyerville, Alabama"","	32.7578	-87.7402	"32.7578, -87.7402"			
US	Abbeville	Alabama	"""Abbeville, Alabama"","	31.5755	-85.279	"31.5755, -85.279"			
US	Headland	Alabama	"""Headland, Alabama"","	31.3534	-85.3323	"31.3534, -85.3323"			
US	Newville	Alabama	"""Newville, Alabama"","	31.4403	-85.3287	"31.4403, -85.3287"			
US	Shorterville	Alabama	"""Shorterville, Alabama"","	31.501	-85.1135	"31.501, -85.1135"			
US	Dothan	Alabama	"""Dothan, Alabama"","	31.1481	-85.3718	"31.1481, -85.3718"			
US	Ashford	Alabama	"""Ashford, Alabama"","	31.1888	-85.2535	"31.1888, -85.2535"			
US	Columbia	Alabama	"""Columbia, Alabama"","	31.3352	-85.1455	"31.3352, -85.1455"			
US	Cottonwood	Alabama	"""Cottonwood, Alabama"","	31.0507	-85.3154	"31.0507, -85.3154"			
US	Cowarts	Alabama	"""Cowarts, Alabama"","	31.2025	-85.3014	"31.2025, -85.3014"			
US	Gordon	Alabama	"""Gordon, Alabama"","	31.1002	-85.1234	"31.1002, -85.1234"			
US	Pansey	Alabama	"""Pansey, Alabama"","	31.1403	-85.1573	"31.1403, -85.1573"			
US	Webb	Alabama	"""Webb, Alabama"","	31.2656	-85.2544	"31.2656, -85.2544"			
US	Bridgeport	Alabama	"""Bridgeport, Alabama"","	34.9446	-85.7277	"34.9446, -85.7277"			
US	Dutton	Alabama	"""Dutton, Alabama"","	34.6046	-85.9067	"34.6046, -85.9067"			
US	Estillfork	Alabama	"""Estillfork, Alabama"","	34.913	-86.1716	"34.913, -86.1716"			
US	Fackler	Alabama	"""Fackler, Alabama"","	34.8259	-85.9846	"34.8259, -85.9846"			
US	Hollytree	Alabama	"""Hollytree, Alabama"","	34.7955	-86.2743	"34.7955, -86.2743"			
US	Hollywood	Alabama	"""Hollywood, Alabama"","	34.7304	-85.9532	"34.7304, -85.9532"			
US	Langston	Alabama	"""Langston, Alabama"","	34.5001	-86.1353	"34.5001, -86.1353"			
US	Paint Rock	Alabama	"""Paint Rock, Alabama"","	34.7031	-86.3068	"34.7031, -86.3068"			
US	Pisgah	Alabama	"""Pisgah, Alabama"","	34.6886	-85.803	"34.6886, -85.803"			
US	Princeton	Alabama	"""Princeton, Alabama"","	34.8713	-86.2513	"34.8713, -86.2513"			
US	Scottsboro	Alabama	"""Scottsboro, Alabama"","	34.7507	-86.1422	"34.7507, -86.1422"			
US	Section	Alabama	"""Section, Alabama"","	34.5433	-85.994	"34.5433, -85.994"			
US	Stevenson	Alabama	"""Stevenson, Alabama"","	34.8769	-85.8508	"34.8769, -85.8508"			
US	Trenton	Alabama	"""Trenton, Alabama"","	34.7632	-86.2295	"34.7632, -86.2295"			
US	Woodville	Alabama	"""Woodville, Alabama"","	34.6689	-86.2296	"34.6689, -86.2296"			
US	Bryant	Alabama	"""Bryant, Alabama"","	34.945	-85.6324	"34.945, -85.6324"			
US	Flat Rock	Alabama	"""Flat Rock, Alabama"","	34.8076	-85.7084	"34.8076, -85.7084"			
US	Higdon	Alabama	"""Higdon, Alabama"","	34.8391	-85.6196	"34.8391, -85.6196"			
US	Adamsville	Alabama	"""Adamsville, Alabama"","	33.5884	-86.9597	"33.5884, -86.9597"			
US	Adger	Alabama	"""Adger, Alabama"","	33.4343	-87.1675	"33.4343, -87.1675"			
US	Alton	Alabama	"""Alton, Alabama"","	33.5446	-86.9292	"33.5446, -86.9292"			
US	Bessemer	Alabama	"""Bessemer, Alabama"","	33.409	-86.9475	"33.409, -86.9475"			
US	Brookside	Alabama	"""Brookside, Alabama"","	33.6363	-86.9162	"33.6363, -86.9162"			
US	Cardiff	Alabama	"""Cardiff, Alabama"","	33.6467	-86.9318	"33.6467, -86.9318"			
US	Clay	Alabama	"""Clay, Alabama"","	33.5446	-86.9292	"33.5446, -86.9292"			
US	Docena	Alabama	"""Docena, Alabama"","	33.5589	-86.9294	"33.5589, -86.9294"			
US	Dolomite	Alabama	"""Dolomite, Alabama"","	33.4654	-86.9564	"33.4654, -86.9564"			
US	Fairfield	Alabama	"""Fairfield, Alabama"","	33.4735	-86.9183	"33.4735, -86.9183"			
US	Fultondale	Alabama	"""Fultondale, Alabama"","	33.6017	-86.8265	"33.6017, -86.8265"			
US	Gardendale	Alabama	"""Gardendale, Alabama"","	33.7189	-86.8225	"33.7189, -86.8225"			
US	Graysville	Alabama	"""Graysville, Alabama"","	33.6539	-86.9803	"33.6539, -86.9803"			
US	Kimberly	Alabama	"""Kimberly, Alabama"","	33.7684	-86.8084	"33.7684, -86.8084"			
